Desc Checklist;Check Id;Check Code;Desc Check
a.3 - Inventariado Transporte;5693;TIG8b;Creación/Modificación/Eliminación (GIROS) LEVE: cuando se trate de errores que no afectan a la puesta en servicio o localización para posterior supervisión (tarjeta nombrada de forma que se pueda identificar pero no siga la norma, ejem: en vez de 3, SLOT3, etc.)
a.3 - Inventariado Transporte;5694;TIG9;Creación/Modificación/Eliminación Repartidores (GIROS)
a.3 - Inventariado Transporte;5695;TIG10;Cableado tarjetas (GIROS)
a.3 - Inventariado Transporte;5696;TIG11a;Alta/Baja/Modificación trails (Equipos/Puertos/Comentario) (GIROS) GRAVE: cuando falte inventariado, que es posible incluir en la herramienta, que impide poner en servicio el circuito o localización para su posterior supervisión (equipos, puertos, ruta, administrativos de líneas con OOR, etc.). 
a.3 - Inventariado Transporte;5697;TIG11b;Alta/Baja/Modificación trails (Equipos/Puertos/Comentario) (GIROS)  LEVE: cuando se trate de errores que no afectan a la puesta en servicio o localización para posterior supervisión (tipado de trails, nombre del proyecto involucrado en la creación del trail, etc.)
a.3 - Inventariado Transporte;5698;TIG12;Creación/Modificación/Eliminación Anillo en Topologías y asignación trails (GIROS)
a.3 - Inventariado Transporte;5699;TIG13;Ruta trail (GIROS)
a.3 - Inventariado Transporte;5700;TIE14a;Entrega Documentación proyecto (FICHEROS RED)(GRAVE)
a.3 - Inventariado Transporte;5701;TIE15;Areas de Gestión (FICHEROS RED)
a.3 - Inventariado Transporte;6111;TIG5;Inventariado sincronismo (GIROS)
a.3 - Inventariado Transporte;6592;TIE14b;Entrega Documentación proyecto (FICHEROS RED)(LEVE)
a.3 - Inventariado Transporte;7077;TIE16;Concordancia fechas entregables y finalización trabajos
a.3 - Inventariado Transporte;7125;TIG10;Inventariado del direccionamiento IP (IPAM)
a.3 - Inventariado Transporte;7145;TIG11;Autoaceptación hito correctamente creada
a.4 - Inventariado Acceso Fijo;5702;AFIG1.1;Creación, modificación o eliminación Sede (Código GIROS)
a.4 - Inventariado Acceso Fijo;5703;AFIG1.2;Código Despliegue Sede (Código SEDRA)
a.4 - Inventariado Acceso Fijo;5704;AFIG1.3;Resto de campos Sede (GIROS)
a.4 - Inventariado Acceso Fijo;5708;AFIE10.1;Creación/Modificación Documentación Entregable correspondiente al diseño (DWO/OT´s Tx/OT VLAN/OT IP Direccionamiento) (FICHEROS RED)
a.4 - Inventariado Acceso Fijo;5709;AFIG5.1;Creación, modificación o eliminación Tarjetas (GIROS)
a.4 - Inventariado Acceso Fijo;5710;AFIG5.2a;Señal/Nº Puertos/Tipo/Subtipo/Slot/Tarjeta Acceso (GIROS) (CRÍTICO)
a.4 - Inventariado Acceso Fijo;7047;AFIG5.2b;Señal/Nº Puertos/Tipo/Subtipo/Slot/Tarjeta Acceso (GIROS) (GRAVE)
a.4 - Inventariado Acceso Fijo;5711;AFIG5.3a;Estado Aceptación de la Tarjeta (GIROS) (CRÍTICO)
a.4 - Inventariado Acceso Fijo;7049;AFIG5.3b;Estado Aceptación de la Tarjeta (GIROS) (GRAVE)
a.4 - Inventariado Acceso Fijo;5712;AFIG5.4;Creación, modificación o eliminación Cableados Físicos (GIROS)
a.4 - Inventariado Acceso Fijo;5713;AFIG5.5;Resto de campos de Tarjetas (GIROS)
a.4 - Inventariado Acceso Fijo;5714;AFIG11.1;Creación, Modificación o Eliminación Recursos ULL (GIROS)
a.4 - Inventariado Acceso Fijo;5715;AFIG2.1;Creación, modificación o eliminación de Salas/Comentario (GIROS)
a.4 - Inventariado Acceso Fijo;5716;AFIG3.1;Creación, modificación o eliminación de Repartidor/Tipos/Estado Instalación y Estructura Columnas/Filas (GIROS)
a.4 - Inventariado Acceso Fijo;5717;AFIG3.2.a;Creación, modificación o eliminación Bandejas de Repartidor (GIROS) (CRÍTICO)
a.4 - Inventariado Acceso Fijo;7046;AFIG3.2.b;Creación, modificación o eliminación Bandejas de Repartidor (GIROS) (GRAVE)
a.4 - Inventariado Acceso Fijo;5719;AFIG4.2;Código Elemento Red (Código SEDRA)
a.4 - Inventariado Acceso Fijo;5720;AFIG4.3;Estado Aceptación del Equipo (GIROS)
a.4 - Inventariado Acceso Fijo;5721;AFIG4.4;Modelos de Servicio/Unidad Negocio/MARCA (GIROS)
a.4 - Inventariado Acceso Fijo;5722;AFIG4.5;Gestión IP BAS2010/DHCP/FTTH (GIROS)
a.4 - Inventariado Acceso Fijo;5723;AFIG4.6;Asociacion de PoP a DSLAM
a.4 - Inventariado Acceso Fijo;5724;AFIG4.7;IP Gestión/Puerto Gestor/Acrónimo/Gestor DSLAM/Rack-Shelf/Red (GIROS)
a.4 - Inventariado Acceso Fijo;5725;AFIS4.8b;Creación/Modificación/Eliminación Equipos (SEDRA) (GRAVE)
a.4 - Inventariado Acceso Fijo;7050;AFIS4.8a;Creación/Modificación/Eliminación Equipos (SEDRA) (CRÍTICO)
a.4 - Inventariado Acceso Fijo;5726;AFIG4.9;Resto de Campos Equipo (GIROS)
a.4 - Inventariado Acceso Fijo;5727;AFIG6.1;Creación, modificación o eliminación de trails y/o conexiones (GIROS)  GRAVE: cuando falte inventariado, que es posible incluir en la herramienta, que impide poner en servicio el circuito o localización para su posterior supervisión (equipos, puertos, ruta, administrativos de líneas con OOR, etc.). 
a.4 - Inventariado Acceso Fijo;5728;AFIG6.2;Creación, modificación o eliminación de trails y/o conexiones (GIROS)   LEVE: cuando se trate de errores que no afectan a la puesta en servicio o localización para posterior supervisión (tipado de trails, nombre del proyecto involucrado en la creación del trail, etc.)
a.4 - Inventariado Acceso Fijo;5729;AFIG7.1.a;Creación/Eliminación/Modificación Recursos GBE (GIROS) (CRÍTICO)
a.4 - Inventariado Acceso Fijo;7047;AFIG7.1.b;Creación/Eliminación/Modificación Recursos GBE (GIROS) (GRAVE)
a.4 - Inventariado Acceso Fijo;5730;AFIE8.1;Creación, modificación o eliminación Direccionamientos DHCP y BackHaul (FICHEROS RED)
a.4 - Inventariado Acceso Fijo;5731;AFIE8.2;Creación, modificación o eliminación Direccionamientos DHCP y BackHaul (OCÉANE)
a.4 - Inventariado Acceso Fijo;5732;AFIE9.1;Creación, modificación o eliminación Direccionamiento de Gestión (FICHEROS RED)
a.4 - Inventariado Acceso Fijo;5733;AFIG12.1;Creación, Modificación o Eliminación nuevo pPai (GIROS)
a.4 - Inventariado Acceso Fijo;5734;AFIG13.1;Creación, Modificación o Eliminación Recursos ATM (GIROS)
a.4 - Inventariado Acceso Fijo;6116;AFIG14.1;Detalle carga CTO/Splitter sobre OLT (SEDRA/GIROS)
a.4 - Inventariado Acceso Fijo;6117;AFIG15.1;Detalle carga recurso FTTH sobre OLT (SEDRA/GIROS)
a.4 - Inventariado Acceso Fijo;7126;AFIG16;Inventariado del direccionamiento IP (IPAM)
a.4 - Inventariado Acceso Fijo;7150;AFIG17;Autoaceptación hito correctamente creada
a.5 - Checklist específico PNI / GIS NE;3904;FI1;Datos en TOP
a.5 - Checklist específico PNI / GIS NE;3905;FI2;Nodo B con las dos rutas (si aplica)
a.5 - Checklist específico PNI / GIS NE;3906;FI3;Visualización gráfica (textos no solapados, rutas paralelas, etc)
a.5 - Checklist específico PNI / GIS NE;3907;FI4;Tramos de infraestructura dibujados
a.5 - Checklist específico PNI / GIS NE;3908;FI5;Ubicación de Cámaras y arquetas
a.5 - Checklist específico PNI / GIS NE;3909;FI6;Canalización-Nombre - Número de Conductos
a.5 - Checklist específico PNI / GIS NE;3910;FI7;Canalización-Estado
a.5 - Checklist específico PNI / GIS NE;3911;FI8;Canalización-Tipo
a.5 - Checklist específico PNI / GIS NE;3912;FI9;Canalización-Distancia
a.5 - Checklist específico PNI / GIS NE;3913;FI10;Canalización-Material superficie
a.5 - Checklist específico PNI / GIS NE;3914;FI11;Canalización-Ancho
a.5 - Checklist específico PNI / GIS NE;3915;FI12;Canalización-Upper/Core/Base Material Depth
a.5 - Checklist específico PNI / GIS NE;3916;FI13;Canalización-Propietario
a.5 - Checklist específico PNI / GIS NE;3917;FI14;Canalización-Fechas
a.5 - Checklist específico PNI / GIS NE;3918;FI15;Canalización-Referencia Externa/SUC (si aplica)
a.5 - Checklist específico PNI / GIS NE;3919;FI16;Canalización-Conductos internos asociados
a.5 - Checklist específico PNI / GIS NE;3920;FI17;Canalización-Unión entre canalizaciones
a.5 - Checklist específico PNI / GIS NE;3921;FI18;Canalización-Correspondencia con Informe de seguimiento (si aplica)
a.5 - Checklist específico PNI / GIS NE;3922;FI19;Arquetas / CR-Tipo
a.5 - Checklist específico PNI / GIS NE;3923;FI20;Arquetas / CR-Código
a.5 - Checklist específico PNI / GIS NE;3924;FI21;Arquetas / CR-Especificación
a.5 - Checklist específico PNI / GIS NE;3925;FI22;Arquetas / CR-Estado
a.5 - Checklist específico PNI / GIS NE;3926;FI23;Arquetas / CR-Propietario
a.5 - Checklist específico PNI / GIS NE;3927;FI24;Arquetas / CR-Fechas
a.5 - Checklist específico PNI / GIS NE;3928;FI25;Arquetas / CR-Referencia Externa/ Nombre CR o AR (si aplica)
a.5 - Checklist específico PNI / GIS NE;3929;FI26;Arquetas / CR-Notes, nombre SUC, (si aplica)
a.5 - Checklist específico PNI / GIS NE;3930;FI27;Arquetas / CR-Alzado
a.5 - Checklist específico PNI / GIS NE;3931;FI28;Postes-Uso
a.5 - Checklist específico PNI / GIS NE;3932;FI29;Postes-Estado
a.5 - Checklist específico PNI / GIS NE;3933;FI30;Postes-Propietario
a.5 - Checklist específico PNI / GIS NE;3934;FI31;Postes-Fechas
a.5 - Checklist específico PNI / GIS NE;3935;FI32;Salidas laterales
a.5 - Checklist específico PNI / GIS NE;3936;FI33;Pasamuros
a.5 - Checklist específico PNI / GIS NE;3937;FI34;Insercción PDI, Hub o NodoB
a.5 - Checklist específico PNI / GIS NE;3938;FI35;Inventariado de Puntos de Flexibilidad (si aplica)
a.5 - Checklist específico PNI / GIS NE;3939;FI36;PDI, HUB ó NODOB-Nombre
a.5 - Checklist específico PNI / GIS NE;3940;FI37;PDI, HUB ó NODOB-Tipo (primary Hub, secundary NodoB)
a.5 - Checklist específico PNI / GIS NE;3941;FI38;PDI, HUB ó NODOB-Estado
a.5 - Checklist específico PNI / GIS NE;3942;FI39;PDI, HUB ó NODOB-Emplazamiento Sedra (nombre)
a.5 - Checklist específico PNI / GIS NE;3943;FI40;PDI, HUB ó NODOB-Provincia - Municipio - Dirección
a.5 - Checklist específico PNI / GIS NE;3944;FI41;Fibra optica-Nombre
a.5 - Checklist específico PNI / GIS NE;3945;FI42;Fibra optica-Especificación
a.5 - Checklist específico PNI / GIS NE;3946;FI43;Fibra optica-Estado
a.5 - Checklist específico PNI / GIS NE;3947;FI44;Fibra optica-Distancia
a.5 - Checklist específico PNI / GIS NE;3948;FI45;Fibra optica-Ingeniería
a.5 - Checklist específico PNI / GIS NE;3949;FI46;Fibra optica-Instalador
a.5 - Checklist específico PNI / GIS NE;3950;FI47;Fibra optica-Fecha de instalación
a.5 - Checklist específico PNI / GIS NE;3951;FI48;Fibra optica-Referencia Externa
a.5 - Checklist específico PNI / GIS NE;3952;FI49;Fibra optica-Propietario del cable
a.5 - Checklist específico PNI / GIS NE;3953;FI50;Fibra optica-Notes:
a.5 - Checklist específico PNI / GIS NE;3954;FI51;Asociación de cables a conductos
a.5 - Checklist específico PNI / GIS NE;3955;FI52;Asociacion de fibras a puertos internos
a.5 - Checklist específico PNI / GIS NE;3956;FI53;Cajas de empalme-Código
a.5 - Checklist específico PNI / GIS NE;3957;FI54;Cajas de empalme-Especificación
a.5 - Checklist específico PNI / GIS NE;3958;FI55;Cajas de empalme-Estado
a.5 - Checklist específico PNI / GIS NE;3959;FI56;Cajas de empalme-Tipo
a.5 - Checklist específico PNI / GIS NE;3960;FI57;Cajas de empalme-Propietario
a.5 - Checklist específico PNI / GIS NE;3961;FI58;Cajas de empalme-Dirección
a.5 - Checklist específico PNI / GIS NE;3962;FI59;Cajas de empalme-Instalador
a.5 - Checklist específico PNI / GIS NE;3963;FI60;Cajas de empalme-Notes:
a.5 - Checklist específico PNI / GIS NE;3964;FI61;Detalles de empalme
a.5 - Checklist específico PNI / GIS NE;3965;FI62;Asociación de empalmes a infraestructura
a.5 - Checklist específico PNI / GIS NE;3966;FI63;Repartidores-Especificación
a.5 - Checklist específico PNI / GIS NE;3967;FI64;Repartidores-Descripción
a.5 - Checklist específico PNI / GIS NE;3968;FI65;Repartidores-Estado
a.5 - Checklist específico PNI / GIS NE;3969;FI66;Repartidores-Numero
a.5 - Checklist específico PNI / GIS NE;3970;FI67;Repartidores-Día instalado
a.5 - Checklist específico PNI / GIS NE;3971;FI68;Repartidores-Instalador
a.5 - Checklist específico PNI / GIS NE;3972;FI69;Reserva de fibra-Estado
a.5 - Checklist específico PNI / GIS NE;3973;FI70;Reserva de fibra-Tipo
a.5 - Checklist específico PNI / GIS NE;3974;FI71;Reserva de fibra-Longitud
a.5 - Checklist específico PNI / GIS NE;3975;FI72;Ruta Anillo Fibra optica - Servicio
a.5 - Checklist específico PNI / GIS NE;3976;FI73;Ruta Anillo Fibra optica - Orden de Trabajo
a.5 - Checklist específico PNI / GIS NE;3977;FI74;Ruta Anillo Fibra optica - Referencia externa
a.5 - Checklist específico PNI / GIS NE;6137;FI75;Address y address vertical: Inventariado completo y correcto de direcciones y hogares en cobertura FTTH
a.5 - Checklist específico PNI / GIS NE;6138;FI76;OLT y documetación adjunta: Inventariado OLT completo: todas las tarjetas, puertos GPON y cableados puertos GPON a posiciones correctas ODF
a.5 - Checklist específico PNI / GIS NE;7158;FI9;Autoaceptación hito correctamente creada
a.6 - Inventariado equipos sincronismo;6071;SYIG1.1;Creación, modificación o eliminación Sede (GIROS)
a.6 - Inventariado equipos sincronismo;6072;SYIG2.1;Creación, modificación o eliminación de Salas/Comentario (GIROS)
a.6 - Inventariado equipos sincronismo;6073;SYIG3.1;Creación, modificación o eliminación de Repartidor/Tipos/Estado Instalación y Estructura Columnas/Filas (GIROS)
a.6 - Inventariado equipos sincronismo;6074;SYIG3.2;Creación, modificación o eliminación Bandejas de Repartidor (GIROS)
a.6 - Inventariado equipos sincronismo;6075;SYIG4.1;Creación, modificación o eliminación Equipo (GIROS)
a.6 - Inventariado equipos sincronismo;6076;SYIS4.2;Creación/Eliminación equipos (SEDRA)
a.6 - Inventariado equipos sincronismo;6077;SYIE4.3;Creación, modificación, eliminación equipos (FICHEROS DE RED)
a.6 - Inventariado equipos sincronismo;6078;SYIG5.1;Creación, modificación o eliminación Tarjetas (GIROS)
a.6 - Inventariado equipos sincronismo;6079;SYIE5.2;Creación, modificación o eliminación Tarjetas (FICEHROS DE RED)
a.6 - Inventariado equipos sincronismo;6080;SYIG5.3;Creación, modificación o eliminación Cableados Físicos (GIROS)
a.6 - Inventariado equipos sincronismo;6081;SYIE5.4;Creación, modificación o eliminación Cableados Físicos (FICHEROS DE RED)
a.6 - Inventariado equipos sincronismo;6082;SYIG6.1;Creación, modificación o eliminación de trails y/o conexiones (GIROS)  GRAVE: cuando falte inventariado que impida la puesta en servicio o localización para su posterior supervisión (equipos, puertos, ruta, etc.). 
a.6 - Inventariado equipos sincronismo;6083;SYIG6.2;Creación, modificación o eliminación de trails y/o conexiones (GIROS)   LEVE: cuando se trate de errores que no afectan a la puesta en servicio o localización para posterior supervisión (tipado de trails, nombre del proyecto involucrado en la creación del trail, etc.)
a.6 - Inventariado equipos sincronismo;6084;SYIE6.3;Creación, modificación o eliminación de trails y/o conexiones (FICHEROS DE RED)  GRAVE: cuando falte inventariadoque impida la puesta en servicio o localización para su posterior supervisión (equipos, puertos, ruta, etc.)
a.6 - Inventariado equipos sincronismo;6085;SYIE6.4;Creación, modificación o eliminación de trails y/o conexiones (FICHEROS DE RED)   LEVE: cuando se trate de errores que no afectan a la puesta en servicio o localización para posterior supervisión (tipado de trails, nombre del proyecto involucrado en la creación del trail, etc.)
a.6 - Inventariado equipos sincronismo;6086;SYIE7.1;Creación/Modificación Documentación Entregable correspondiente al prediseño y diseño (Diseño, OT´s conexiones/OT IP Direccionamiento, Hardware ListCheck-List, recursos entorno tecnico ) (FICHEROS RED)
a.6 - Inventariado equipos sincronismo;7159;SYIE8;Autoaceptación hito correctamente creada
b.1.1 - Diseño técnico Acceso Móvil Radio;3790;ADTR1;Se cumplen los criterios de dimensionamiento de carga de procesador de la BSC (voz y datos)  o RNC
b.1.1 - Diseño técnico Acceso Móvil Radio;3791;ADTR2;Se cumplen los criterios de dimensionamiento de ocupacion en TRXs de la BSC
b.1.1 - Diseño técnico Acceso Móvil Radio;3792;ADTR3;Se cumplen los criterios de dimensionamiento en ocupacion de recursos en la BSC
b.1.1 - Diseño técnico Acceso Móvil Radio;3793;ADTR4;Se cumplen los criterios de sincronismo y direcccionamiento en la BSC o RNC
b.1.1 - Diseño técnico Acceso Móvil Radio;3794;ADTR5;Se cumplen los criterios de dimensionamiento de Conectividad para la RNC
b.1.1 - Diseño técnico Acceso Móvil Radio;3795;ADTR6;Se cumplen los criterios de dimensionamiento de interfaces y de configuracion de HW para Ran Sharing con otro operador
b.1.1 - Diseño técnico Acceso Móvil Radio;3796;ADTR7;La parametrizacion y configuracion asignada es correcta ( señalizadores CORE y otros nodos adyacentes). Si hay Ran Sharing se ha de tener en cuenta parametros del otro operador
b.1.1 - Diseño técnico Acceso Móvil Radio;3797;ADTR8;Se cumplen los criterios de minima cobertura indoor (2G /3G/4G/5G: continuista con la tecnología actual) y gap con el operador mejor en dicho municipio (2G) - Selección de candidatos
b.1.1 - Diseño técnico Acceso Móvil Radio;3798;ADTR9;Se cumplen los criterios de configuracion minima en el equipo para 2G y/o 3G y/o 4G y/o 5G (continuista con la tecnología actual)
b.1.1 - Diseño técnico Acceso Móvil Radio;3799;ADTR10;Se cumplen los criterios de dimensionado para BTS de BCCH, SDCCH, TCH, PDCH & TBF's por PDCH
b.1.1 - Diseño técnico Acceso Móvil Radio;3800;ADTR11;Se cumplen los criterios de dimensionado para Nodos B de Channel Elements , Accesibilidad de portadora, troughput y disponibilidad HSxPA
